2006-08-04,1.026
2006-08-07,1.025
2006-08-08,1.025
2006-08-09,1.026
2006-08-10,1.025
2006-08-11,1.025
2006-08-14,1.028
2006-08-15,1.028
2006-08-16,1.026
2006-08-17,1.026
2006-08-18,1.025
2006-08-21,1.025
2006-08-22,1.025
2006-08-23,1.025
2006-08-24,1.025
2006-08-25,1.025
2006-08-28,1.025
2006-08-29,1.024
2006-08-30,1.023
2006-08-31,1.023
2006-09-01,1.023
2006-09-04,1.022
2006-09-05,1.021
2006-09-06,1.022
2006-09-07,1.022
2006-09-08,1.023
2006-09-11,1.024
2006-09-12,1.023
2006-09-13,1.023
2006-09-14,1.021
2006-09-15,1.021
2006-09-18,1.020
2006-09-19,1.019
2006-09-20,1.018
2006-09-21,1.018
2006-09-22,1.018
2006-09-25,1.017
2006-09-26,1.017
2006-09-27,1.015
2006-09-28,1.014
2006-09-29,1.015
2006-10-09,1.016
2006-10-10,1.016
2006-10-11,1.016
2006-10-12,1.016
2006-10-13,1.016
2006-10-16,1.016
2006-10-17,1.017
2006-10-18,1.016
2006-10-19,1.016
2006-10-20,1.014
2006-10-23,1.015
2006-10-24,1.016
2006-10-25,1.015
2006-10-26,1.014
2006-10-27,1.013
2006-10-30,1.013
2006-10-31,1.013
2006-11-01,1.012
2006-11-02,1.013
2006-11-03,1.012
2006-11-06,1.013
2006-11-07,1.013
2006-11-08,1.011
2006-11-09,1.011
2006-11-10,1.011
2006-11-13,1.010
2006-11-14,1.011
2006-11-15,1.011
2006-11-16,1.011
2006-11-17,1.011
2006-11-20,1.010
2006-11-21,1.011
2006-11-22,1.010
2006-11-23,1.010
2006-11-24,1.009
2006-11-27,1.008
2006-11-28,1.009
2006-11-29,1.008
2006-11-30,1.009
2006-12-01,1.007
2006-12-04,1.006
2006-12-05,1.007
2006-12-06,1.007
2006-12-07,1.008
2006-12-08,1.008
2006-12-11,1.008
2006-12-12,1.008
2006-12-13,1.007
2006-12-14,1.006
2006-12-15,1.006
2006-12-18,1.007
2006-12-19,1.007
2006-12-20,1.006
2006-12-21,1.006
2006-12-22,1.006
2006-12-25,1.006
2006-12-26,1.005
2006-12-27,1.006
2006-12-28,1.005
2006-12-29,1.005
2007-01-04,1.002
2007-01-05,1.003
2007-01-08,1.003
2007-01-09,1.002
2007-01-10,1.001
2007-01-11,1.000
2007-01-12,1.000
2007-01-15,0.999
2007-01-16,0.999
2007-01-17,0.997
2007-01-18,0.996
2007-01-19,0.996
2007-01-22,0.996
2007-01-23,0.998
2007-01-24,0.997
2007-01-25,0.996
2007-01-26,0.997
2007-01-29,0.997
2007-01-30,0.996
2007-01-31,0.996
2007-02-01,0.994
2007-02-02,0.994
2007-02-05,0.994
2007-02-06,0.994
2007-02-07,0.992
2007-02-08,0.992
2007-02-09,0.993
2007-02-12,0.993
2007-02-13,0.994
2007-02-14,0.992
2007-02-15,0.992
2007-02-16,0.991
2007-02-26,0.993
2007-02-27,0.992
2007-02-28,0.991
2007-03-01,0.992
2007-03-02,0.992
2007-03-05,0.991
2007-03-06,0.991
2007-03-07,0.991
2007-03-08,0.990
2007-03-09,0.991
2007-03-12,0.991
2007-03-13,0.990
2007-03-14,0.990
2007-03-15,0.991
2007-03-16,0.991
2007-03-19,0.990
2007-03-20,0.991
2007-03-21,0.990
2007-03-22,0.990
2007-03-23,0.990
2007-03-26,0.991
2007-03-27,0.990
2007-03-28,0.990
2007-03-29,0.989
2007-03-30,0.990
2007-04-02,0.989
2007-04-03,0.989
2007-04-04,0.990
2007-04-05,0.989
2007-04-06,0.988
2007-04-09,0.989
2007-04-10,0.989
2007-04-11,0.989
2007-04-12,0.989
2007-04-13,0.988
2007-04-16,0.988
2007-04-17,0.990
2007-04-18,0.989
2007-04-19,0.988
2007-04-20,0.988
2007-04-23,0.989
2007-04-24,0.989
2007-04-25,0.988
2007-04-26,0.987
2007-04-27,0.986
2007-04-30,0.985
2007-05-08,0.984
2007-05-09,0.984
2007-05-10,0.984
2007-05-11,0.982
2007-05-14,0.982
2007-05-15,0.985
2007-05-16,0.983
2007-05-17,0.982
2007-05-18,0.982
2007-05-21,0.980
2007-05-22,0.979
2007-05-23,0.978
2007-05-24,0.978
2007-05-25,0.978
2007-05-28,0.978
2007-05-29,0.979
2007-05-30,0.978
2007-05-31,0.980
2007-06-01,0.979
2007-06-04,0.980
2007-06-05,0.979
2007-06-06,0.978
2007-06-07,0.979
2007-06-08,0.981
2007-06-11,0.983
2007-06-12,0.979
2007-06-13,0.976
2007-06-14,0.976
2007-06-15,0.975
2007-06-18,0.975
2007-06-19,0.975
2007-06-20,0.975
2007-06-21,0.975
2007-06-22,0.976
2007-06-25,0.975
2007-06-26,0.975
2007-06-27,0.975
2007-06-28,0.975
2007-06-29,0.974
2007-07-02,0.973
2007-07-03,0.972
2007-07-04,0.973
2007-07-05,0.973
2007-07-06,0.974
2007-07-09,0.973
2007-07-10,0.970
2007-07-11,0.969
2007-07-12,0.969
2007-07-13,0.969
2007-07-16,0.968
2007-07-17,0.967
2007-07-18,0.967
2007-07-19,0.967
2007-07-20,0.968
2007-07-23,0.967
2007-07-24,0.968
2007-07-25,0.966
2007-07-26,0.969
2007-07-27,0.968
2007-07-30,0.969
2007-07-31,0.968
2007-08-01,0.967
2007-08-02,0.967
2007-08-03,0.967
2007-08-06,0.966
2007-08-07,0.967
2007-08-08,0.968
2007-08-09,0.966
2007-08-10,0.968
2007-08-13,0.969
2007-08-14,0.970
2007-08-15,0.971
2007-08-16,0.972
2007-08-17,0.972
2007-08-20,0.972
2007-08-21,0.972
2007-08-22,0.973
2007-08-23,0.971
2007-08-24,0.969
2007-08-27,0.969
2007-08-28,0.968
2007-08-29,0.968
2007-08-30,0.969
2007-08-31,0.970
2007-09-03,0.969
2007-09-04,0.969
2007-09-05,0.969
2007-09-06,0.968
2007-09-07,0.968
2007-09-10,0.967
2007-09-11,0.968
2007-09-12,0.967
2007-09-13,0.965
2007-09-14,0.966
2007-09-17,0.966
2007-09-18,0.966
2007-09-19,0.965
2007-09-20,0.966
2007-09-21,0.964
2007-09-24,0.965
2007-09-25,0.966
2007-09-26,0.967
2007-09-27,0.968
2007-09-28,0.968
2007-10-08,0.968
2007-10-09,0.970
2007-10-10,0.969
2007-10-11,0.969
2007-10-12,0.969
2007-10-15,0.969
2007-10-16,0.969
2007-10-17,0.969
2007-10-18,0.969
2007-10-19,0.969
2007-10-22,0.968
2007-10-23,0.968
2007-10-24,0.967
2007-10-25,0.966
2007-10-26,0.965
2007-10-29,0.964
2007-10-30,0.964
2007-10-31,0.964
2007-11-01,0.962
2007-11-02,0.962
2007-11-05,0.960
2007-11-06,0.960
2007-11-07,0.959
2007-11-08,0.956
2007-11-09,0.954
2007-11-12,0.952
2007-11-13,0.954
2007-11-14,0.955
2007-11-15,0.954
2007-11-16,0.956
2007-11-19,0.954
2007-11-20,0.955
2007-11-21,0.953
2007-11-22,0.953
2007-11-23,0.951
2007-11-26,0.951
2007-11-27,0.949
2007-11-28,0.949
2007-11-29,0.950
2007-11-30,0.950
2007-12-03,0.952
2007-12-04,0.951
2007-12-05,0.949
2007-12-06,0.952
2007-12-07,0.950
2007-12-10,0.949
2007-12-11,0.946
2007-12-12,0.944
2007-12-13,0.943
2007-12-14,0.944
2007-12-17,0.946
2007-12-18,0.946
2007-12-19,0.945
2007-12-20,0.944
2007-12-21,0.943
2007-12-24,0.940
2007-12-25,0.939
2007-12-26,0.939
2007-12-27,0.936
2007-12-28,0.936
2008-01-02,0.935
2008-01-03,0.932
2008-01-04,0.933
2008-01-07,0.932
2008-01-08,0.933
2008-01-09,0.932
2008-01-10,0.933
2008-01-11,0.931
2008-01-14,0.930
2008-01-15,0.928
2008-01-16,0.929
2008-01-17,0.930
2008-01-18,0.930
2008-01-21,0.930
2008-01-22,0.928
2008-01-23,0.927
2008-01-24,0.926
2008-01-25,0.923
2008-01-28,0.922
2008-01-29,0.923
2008-01-30,0.923
2008-01-31,0.921
2008-02-01,0.922
2008-02-04,0.922
2008-02-05,0.921
2008-02-13,0.922
2008-02-14,0.922
2008-02-15,0.920
2008-02-18,0.919
2008-02-19,0.918
2008-02-20,0.916
2008-02-21,0.917
2008-02-22,0.916
2008-02-25,0.917
2008-02-26,0.917
2008-02-27,0.917
2008-02-28,0.915
2008-02-29,0.914
2008-03-03,0.913
2008-03-04,0.915
2008-03-05,0.914
2008-03-06,0.914
2008-03-07,0.913
2008-03-10,0.913
2008-03-11,0.912
2008-03-12,0.913
2008-03-13,0.911
2008-03-14,0.910
2008-03-17,0.911
2008-03-18,0.913
2008-03-19,0.909
2008-03-20,0.907
2008-03-21,0.908
2008-03-24,0.907
2008-03-25,0.905
2008-03-26,0.903
2008-03-27,0.901
2008-03-28,0.901
2008-03-31,0.902
2008-04-01,0.902
2008-04-02,0.903
2008-04-03,0.901
2008-04-07,0.899
2008-04-08,0.899
2008-04-09,0.899
2008-04-10,0.898
2008-04-11,0.899
2008-04-14,0.898
2008-04-15,0.898
2008-04-16,0.899
2008-04-17,0.897
2008-04-18,0.898
2008-04-21,0.899
2008-04-22,0.897
2008-04-23,0.896
2008-04-24,0.897
2008-04-25,0.898
2008-04-28,0.898
2008-04-29,0.897
2008-04-30,0.898
2008-05-05,0.898
2008-05-06,0.897
2008-05-07,0.896
2008-05-08,0.898
2008-05-09,0.898
2008-05-12,0.896
2008-05-13,0.896
2008-05-14,0.898
2008-05-15,0.897
2008-05-16,0.896
2008-05-19,0.894
2008-05-20,0.895
2008-05-21,0.892
2008-05-22,0.890
2008-05-23,0.891
2008-05-26,0.889
2008-05-27,0.890
2008-05-28,0.889
2008-05-29,0.889
2008-05-30,0.890
2008-06-02,0.889
2008-06-03,0.888
2008-06-04,0.889
2008-06-05,0.889
2008-06-06,0.887
2008-06-10,0.886
2008-06-11,0.886
2008-06-12,0.884
2008-06-13,0.883
2008-06-16,0.883
2008-06-17,0.882
2008-06-18,0.881
2008-06-19,0.882
2008-06-20,0.882
2008-06-23,0.880
2008-06-24,0.880
2008-06-25,0.880
2008-06-26,0.879
2008-06-27,0.879
2008-06-30,0.879
2008-07-01,0.880
2008-07-02,0.880
2008-07-03,0.879
2008-07-04,0.880
2008-07-07,0.879
2008-07-08,0.879
2008-07-09,0.880
2008-07-10,0.878
2008-07-11,0.877
2008-07-14,0.875
2008-07-15,0.875
2008-07-16,0.874
2008-07-17,0.874
2008-07-18,0.875
2008-07-21,0.875
2008-07-22,0.875
2008-07-23,0.876
2008-07-24,0.876
2008-07-25,0.875
2008-07-28,0.875
2008-07-29,0.874
2008-07-30,0.876
2008-07-31,0.876
2008-08-01,0.877
2008-08-04,0.877
2008-08-05,0.878
2008-08-06,0.878
2008-08-07,0.878
2008-08-08,0.879
2008-08-11,0.879
2008-08-12,0.879
2008-08-13,0.879
2008-08-14,0.879
2008-08-15,0.879
2008-08-18,0.879
2008-08-19,0.878
2008-08-20,0.877
2008-08-21,0.877
2008-08-22,0.876
2008-08-25,0.876
2008-08-26,0.876
2008-08-27,0.876
2008-08-28,0.875
2008-08-29,0.875
2008-09-01,0.875
2008-09-02,0.876
2008-09-03,0.876
2008-09-04,0.876
2008-09-05,0.877
2008-09-08,0.877
2008-09-09,0.877
2008-09-10,0.877
2008-09-11,0.878
2008-09-12,0.878
2008-09-16,0.876
2008-09-17,0.878
2008-09-18,0.877
2008-09-19,0.877
2008-09-22,0.877
2008-09-23,0.876
2008-09-24,0.878
2008-09-25,0.878
2008-09-26,0.877
2008-10-06,0.879
2008-10-07,0.879
2008-10-08,0.879
2008-10-09,0.880
2008-10-10,0.880
2008-10-13,0.880
2008-10-14,0.880
2008-10-15,0.880
2008-10-16,0.880
2008-10-17,0.881
2008-10-20,0.880
2008-10-21,0.881
2008-10-22,0.881
2008-10-23,0.882
2008-10-24,0.881
2008-10-27,0.882
2008-10-28,0.882
2008-10-29,0.881
2008-10-30,0.881
2008-10-31,0.881
2008-11-03,0.881
2008-11-04,0.881
2008-11-05,0.880
2008-11-06,0.881
2008-11-07,0.881
2008-11-10,0.881
2008-11-11,0.881
2008-11-12,0.881
2008-11-13,0.881
2008-11-14,0.881
2008-11-17,0.881
2008-11-18,0.881
2008-11-19,0.881
2008-11-20,0.881
2008-11-21,0.881
2008-11-24,0.881
2008-11-25,0.881
2008-11-26,0.880
2008-11-27,0.881
2008-11-28,0.882
2008-12-01,0.884
2008-12-02,0.884
2008-12-03,0.884
2008-12-04,0.884
2008-12-05,0.883
2008-12-08,0.884
2008-12-09,0.883
2008-12-10,0.883
2008-12-11,0.883
2008-12-12,0.883
2008-12-15,0.883
2008-12-16,0.883
2008-12-17,0.882
2008-12-18,0.882
2008-12-19,0.882
2008-12-22,0.882
2008-12-23,0.882
2008-12-24,0.883
2008-12-25,0.882
2008-12-26,0.882
2008-12-29,0.882
2008-12-30,0.882
2008-12-31,0.882
2009-01-05,0.882
2009-01-06,0.882
2009-01-07,0.882
2009-01-08,0.882
2009-01-09,0.881
2009-01-12,0.881
2009-01-13,0.882
2009-01-14,0.882
2009-01-15,0.882
2009-01-16,0.881
2009-01-19,0.881
2009-01-20,0.881
2009-01-21,0.882
2009-01-22,0.881
2009-01-23,0.881
2009-02-02,0.882
2009-02-03,0.882
2009-02-04,0.881
2009-02-05,0.882
2009-02-06,0.882
2009-02-09,0.881
2009-02-10,0.881
2009-02-11,0.881
2009-02-12,0.881
2009-02-13,0.881
2009-02-16,0.881
2009-02-17,0.881
2009-02-18,0.882
2009-02-19,0.882
2009-02-20,0.882
2009-02-23,0.881
2009-02-24,0.882
2009-02-25,0.882
2009-02-26,0.882
2009-02-27,0.882
2009-03-02,0.882
2009-03-03,0.882
2009-03-04,0.882
2009-03-05,0.881
2009-03-06,0.881
2009-03-09,0.881
2009-03-10,0.881
2009-03-11,0.881
2009-03-12,0.881
2009-03-13,0.881
2009-03-16,0.882
2009-03-17,0.881
2009-03-18,0.881
2009-03-19,0.881
2009-03-20,0.881
2009-03-23,0.881
2009-03-24,0.881
2009-03-25,0.882
2009-03-26,0.882
2009-03-27,0.881
2009-03-30,0.882
2009-03-31,0.882
2009-04-01,0.882
2009-04-02,0.882
2009-04-03,0.882
2009-04-07,0.882
2009-04-08,0.882
2009-04-09,0.882
2009-04-10,0.882
2009-04-13,0.882
2009-04-14,0.881
2009-04-15,0.881
2009-04-16,0.881
2009-04-17,0.881
2009-04-20,0.882
2009-04-21,0.882
2009-04-22,0.881
2009-04-23,0.881
2009-04-24,0.881
2009-04-27,0.881
2009-04-28,0.881
2009-04-29,0.881
2009-04-30,0.881
2009-05-04,0.880
2009-05-05,0.880
2009-05-06,0.880
2009-05-07,0.880
2009-05-08,0.880
2009-05-11,0.880
2009-05-12,0.881
2009-05-13,0.880
2009-05-14,0.881
2009-05-15,0.881
2009-05-18,0.881
2009-05-19,0.880
2009-05-20,0.880
2009-05-21,0.880
2009-05-22,0.880
2009-05-25,0.880
2009-05-26,0.881
2009-05-27,0.881
2009-06-01,0.881
2009-06-02,0.881
2009-06-03,0.881
2009-06-04,0.881
2009-06-05,0.882
2009-06-08,0.882
2009-06-09,0.882
2009-06-10,0.882
2009-06-11,0.882
2009-06-12,0.881
2009-06-15,0.882
2009-06-16,0.882
2009-06-17,0.882
2009-06-18,0.882
2009-06-19,0.882
2009-06-22,0.882
2009-06-23,0.882
2009-06-24,0.881
2009-06-25,0.882
2009-06-26,0.882
2009-06-29,0.881
2009-06-30,0.882
2009-07-01,0.882
2009-07-02,0.881
2009-07-03,0.882
2009-07-06,0.882
2009-07-07,0.882
2009-07-08,0.882
2009-07-09,0.882
2009-07-10,0.881
2009-07-13,0.881
2009-07-14,0.882
2009-07-15,0.882
2009-07-16,0.881
2009-07-17,0.881
2009-07-20,0.882
2009-07-21,0.881
2009-07-22,0.881
2009-07-23,0.881
2009-07-24,0.882
2009-07-27,0.881
2009-07-28,0.881
2009-07-29,0.881
2009-07-30,0.882
2009-07-31,0.882
2009-08-03,0.881
2009-08-04,0.881
2009-08-05,0.881
2009-08-06,0.881
2009-08-07,0.881
2009-08-10,0.882
2009-08-11,0.882
2009-08-12,0.882
2009-08-13,0.882
2009-08-14,0.882
2009-08-17,0.882
2009-08-18,0.882
2009-08-19,0.881
2009-08-20,0.881
2009-08-21,0.881
2009-08-24,0.881
2009-08-25,0.881
2009-08-26,0.881
2009-08-27,0.881
2009-08-28,0.881
2009-08-31,0.881
2009-09-01,0.881
2009-09-02,0.881
2009-09-03,0.881
2009-09-04,0.881
2009-09-07,0.881
2009-09-08,0.881
2009-09-09,0.881
2009-09-10,0.881
2009-09-11,0.881
2009-09-14,0.881
2009-09-15,0.881
2009-09-16,0.881
2009-09-17,0.881
2009-09-18,0.881
2009-09-21,0.881
2009-09-22,0.881
2009-09-23,0.881
2009-09-24,0.881
2009-09-25,0.881
2009-09-28,0.881
2009-09-29,0.881
2009-09-30,0.881
2009-10-09,0.881
2009-10-12,0.881
2009-10-13,0.881
2009-10-14,0.881
2009-10-15,0.881
2009-10-16,0.881
2009-10-19,0.881
2009-10-20,0.881
2009-10-21,0.881
2009-10-22,0.881
2009-10-23,0.881
2009-10-26,0.881
2009-10-27,0.881
2009-10-28,0.881
2009-10-29,0.881
2009-10-30,0.881
2009-11-02,0.881
2009-11-03,0.881
2009-11-04,0.881
2009-11-05,0.881
2009-11-06,0.881
2009-11-09,0.881
2009-11-10,0.881
2009-11-11,0.881
2009-11-12,0.881
2009-11-13,0.881
2009-11-16,0.881
2009-11-17,0.881
2009-11-18,0.881
2009-11-19,0.881
2009-11-20,0.881
2009-11-23,0.881
2009-11-24,0.881
2009-11-25,0.881
2009-11-26,0.881
2009-11-27,0.881
2009-11-30,0.881
2009-12-01,0.881
2009-12-02,0.881
2009-12-03,0.881
2009-12-04,0.881
2009-12-07,0.881
2009-12-08,0.881
2009-12-09,0.881
2009-12-10,0.881
2009-12-11,0.881
2009-12-14,0.881
2009-12-15,0.881
2009-12-16,0.881
2009-12-17,0.881
2009-12-18,0.880
2009-12-21,0.880
2009-12-22,0.880
2009-12-23,0.881
2009-12-24,0.881
2009-12-25,0.880
2009-12-28,0.880
2009-12-29,0.880
2009-12-30,0.880
2009-12-31,0.880
2010-01-04,0.880
2010-01-05,0.880
2010-01-06,0.880
2010-01-07,0.880
2010-01-08,0.880
2010-01-11,0.880
2010-01-12,0.880
2010-01-13,0.880
2010-01-14,0.880
2010-01-15,0.880
2010-01-18,0.880
2010-01-19,0.879
2010-01-20,0.880
2010-01-21,0.879
2010-01-22,0.878
2010-01-25,0.878
2010-01-26,0.879
2010-01-27,0.878
2010-01-28,0.878
2010-01-29,0.878
2010-02-01,0.879
2010-02-02,0.879
2010-02-03,0.879
2010-02-04,0.879
2010-02-05,0.879
2010-02-08,0.879
2010-02-09,0.879
2010-02-10,0.879
2010-02-11,0.879
2010-02-12,0.879
2010-02-22,0.879
2010-02-23,0.879
2010-02-24,0.879
2010-02-25,0.879
2010-02-26,0.879
2010-03-01,0.879
2010-03-02,0.879
2010-03-03,0.879
2010-03-04,0.879
2010-03-05,0.879
2010-03-08,0.879
2010-03-09,0.880
2010-03-10,0.880
2010-03-11,0.880
2010-03-12,0.880
2010-03-15,0.880
2010-03-16,0.880
2010-03-17,0.880
2010-03-18,0.879
2010-03-19,0.880
2010-03-22,0.880
2010-03-23,0.880
2010-03-24,0.879
2010-03-25,0.880
2010-03-26,0.880
2010-03-29,0.879
2010-03-30,0.879
2010-03-31,0.879
2010-04-01,0.879
2010-04-02,0.879
2010-04-06,0.879
2010-04-07,0.879
2010-04-08,0.879
2010-04-09,0.880
2010-04-12,0.880
2010-04-13,0.880
2010-04-14,0.880
2010-04-15,0.880
2010-04-16,0.880
2010-04-19,0.879
2010-04-20,0.879
2010-04-21,0.879
2010-04-22,0.879
2010-04-23,0.879
2010-04-26,0.879
2010-04-27,0.879
2010-04-28,0.879
2010-04-29,0.879
2010-04-30,0.879
2010-05-04,0.879
2010-05-05,0.879
2010-05-06,0.879
2010-05-07,0.878
2010-05-10,0.878
2010-05-11,0.877
2010-05-12,0.877
2010-05-13,0.877
2010-05-14,0.877
2010-05-17,0.877
2010-05-18,0.875
2010-05-19,0.875
2010-05-20,0.875
2010-05-21,0.875
2010-05-24,0.875
2010-05-25,0.875
2010-05-26,0.875
2010-05-27,0.877
2010-05-28,0.877
2010-05-31,0.877
2010-06-01,0.876
2010-06-02,0.876
2010-06-03,0.876
2010-06-04,0.877
2010-06-07,0.876
2010-06-08,0.875
2010-06-09,0.875
2010-06-10,0.875
2010-06-11,0.877
2010-06-17,0.876
2010-06-18,0.877
2010-06-21,0.879
2010-06-22,0.874
2010-06-23,0.875
2010-06-24,0.876
2010-06-25,0.873
2010-06-28,0.873
2010-06-29,0.872
2010-06-30,0.872
2010-07-01,0.871
2010-07-02,0.869
2010-07-05,0.869
2010-07-06,0.870
2010-07-07,0.870
2010-07-08,0.870
2010-07-09,0.870
2010-07-12,0.872
2010-07-13,0.872
2010-07-14,0.871
2010-07-15,0.872
2010-07-16,0.872
2010-07-19,0.872
2010-07-20,0.872
2010-07-21,0.872
2010-07-22,0.873
2010-07-23,0.872
2010-07-26,0.873
2010-07-27,0.872
2010-07-28,0.873
2010-07-29,0.873
2010-07-30,0.872
2010-08-02,0.872
2010-08-03,0.872
2010-08-04,0.872
2010-08-05,0.873
2010-08-06,0.872
2010-08-09,0.872
2010-08-10,0.873
2010-08-11,0.873
2010-08-12,0.876
2010-08-13,0.876
2010-08-16,0.876
2010-08-17,0.875
2010-08-18,0.874
2010-08-19,0.874
2010-08-20,0.874
2010-08-23,0.875
2010-08-24,0.875
2010-08-25,0.874
2010-08-26,0.875
2010-08-27,0.874
2010-08-30,0.874
2010-08-31,0.875
2010-09-01,0.876
2010-09-02,0.875
2010-09-03,0.874
2010-09-06,0.873
2010-09-07,0.873
2010-09-08,0.874
2010-09-09,0.873
2010-09-10,0.870
2010-09-13,0.869
2010-09-14,0.867
2010-09-15,0.866
2010-09-16,0.865
2010-09-17,0.865
2010-09-20,0.864
2010-09-21,0.863
2010-09-27,0.865
2010-09-28,0.864
2010-09-29,0.863
2010-09-30,0.863
2010-10-08,0.862
2010-10-11,0.860
2010-10-12,0.861
2010-10-13,0.860
2010-10-14,0.858
2010-10-15,0.857
2010-10-18,0.858
2010-10-19,0.858
2010-10-20,0.860
2010-10-21,0.859
2010-10-22,0.860
2010-10-25,0.860
2010-10-26,0.861
2010-10-27,0.862
2010-10-28,0.863
2010-10-29,0.863
2010-11-01,0.863
2010-11-02,0.863
2010-11-03,0.862
2010-11-04,0.861
2010-11-05,0.859
2010-11-08,0.860
2010-11-09,0.859
2010-11-10,0.857
2010-11-11,0.855
2010-11-12,0.855
2010-11-15,0.855
2010-11-16,0.857
2010-11-17,0.857
2010-11-18,0.857
2010-11-19,0.856
2010-11-22,0.856
2010-11-23,0.857
2010-11-24,0.858
2010-11-25,0.858
2010-11-26,0.858
2010-11-29,0.859
2010-11-30,0.860
2010-12-01,0.860
2010-12-02,0.859
2010-12-03,0.858
2010-12-06,0.857
2010-12-07,0.858
2010-12-08,0.858
2010-12-09,0.858
2010-12-10,0.857
2010-12-13,0.857
2010-12-14,0.855
2010-12-15,0.856
2010-12-16,0.857
2010-12-17,0.856
2010-12-20,0.857
2010-12-21,0.856
2010-12-22,0.856
2010-12-23,0.854
2010-12-24,0.853
2010-12-27,0.852
2010-12-28,0.851
2010-12-29,0.851
2010-12-30,0.851
2010-12-31,0.851
2011-01-04,0.852
2011-01-05,0.853
2011-01-06,0.853
2011-01-07,0.853
2011-01-10,0.854
2011-01-11,0.851
2011-01-12,0.850
2011-01-13,0.849
2011-01-14,0.848
2011-01-17,0.848
2011-01-18,0.847
2011-01-19,0.847
2011-01-20,0.847
2011-01-21,0.846
2011-01-24,0.846
2011-01-25,0.845
2011-01-26,0.846
2011-01-27,0.846
2011-01-28,0.846
2011-01-31,0.846
2011-02-01,0.845
2011-02-09,0.846
2011-02-10,0.846
2011-02-11,0.847
2011-02-14,0.847
2011-02-15,0.846
2011-02-16,0.845
2011-02-17,0.845
2011-02-18,0.845
2011-02-21,0.844
2011-02-22,0.845
2011-02-23,0.845
2011-02-24,0.844
2011-02-25,0.844
2011-02-28,0.844
2011-03-01,0.844
2011-03-02,0.844
2011-03-03,0.843
2011-03-04,0.843
2011-03-07,0.843
2011-03-08,0.843
2011-03-09,0.844
2011-03-10,0.844
2011-03-11,0.844
2011-03-14,0.843
2011-03-15,0.843
2011-03-16,0.843
2011-03-17,0.842
2011-03-18,0.842
2011-03-21,0.842
2011-03-22,0.841
2011-03-23,0.842
2011-03-24,0.842
2011-03-25,0.841
2011-03-28,0.842
